hex_id,value
8744c16a2ffffff,297500
8744c16a3ffffff,434750
8744c16a4ffffff,398900
8744c16a5ffffff,360000
8744c16a6ffffff,342000
8744c16a8ffffff,335000
8744c16a9ffffff,418300
8744c16aaffffff,304450
8744c16abffffff,364900
8744c16acffffff,273000
8744c16adffffff,360950
8744c16aeffffff,334000
8744c16b0ffffff,290500
8744c16b1ffffff,319900
8744c16b2ffffff,339900
8744c16b3ffffff,345000
8744c16b4ffffff,364900
8744c16b5ffffff,336900
8744c16b6ffffff,371232.5
8744c16c0ffffff,429451.5
8744c16c1ffffff,410000
8744c16c2ffffff,339000
8744c16c3ffffff,362450
8744c16c4ffffff,415000
8744c16c5ffffff,448239.5
8744c16c6ffffff,386250
8744c16c8ffffff,335000
8744c16c9ffffff,500000
8744c16caffffff,404820
8744c16cbffffff,450000
8744c16ccffffff,484390
8744c16cdffffff,360000
8744c16ceffffff,479900
8744c16d0ffffff,720000
8744c16d1ffffff,260000
8744c16d2ffffff,385000
8744c16d3ffffff,594950
8744c16d4ffffff,577500
8744c16d5ffffff,400000
8744c16d6ffffff,395900
8744c16d8ffffff,155000
8744c16d9ffffff,
8744c16daffffff,210250
8744c16dbffffff,425000
8744c16dcffffff,460000
8744c16ddffffff,434300
8744c16deffffff,353750
8744c16e0ffffff,450000
8744c16e1ffffff,1075000
8744c16e2ffffff,454950
8744c16e3ffffff,436995
8744c16e4ffffff,475000
8744c16e5ffffff,565000
8744c16e6ffffff,725000
8744c16e8ffffff,425000
8744c16e9ffffff,405000
8744c16eaffffff,
8744c16ebffffff,430000
8744c16ecffffff,568750
8744c16edffffff,501400
8744c16eeffffff,418000
8744c16f0ffffff,449400
8744c16f1ffffff,385000
8744c16f2ffffff,374917.5
8744c16f3ffffff,412245
8744c16f4ffffff,384999.5
8744c16f5ffffff,500000
8744c16f6ffffff,442990
8744c1700ffffff,440000
8744c1701ffffff,410000
8744c1702ffffff,344950
8744c1703ffffff,370000
8744c1704ffffff,393800
8744c1705ffffff,340000
8744c1706ffffff,425000
8744c1708ffffff,399925.5
8744c1709ffffff,388470
8744c170affffff,405000
8744c170bffffff,500000
8744c170cffffff,531500
8744c170dffffff,485957.5
8744c170effffff,375000
8744c1710ffffff,441450
8744c1711ffffff,487623
8744c1712ffffff,446750
8744c1713ffffff,460000
8744c1714ffffff,450450
8744c1715ffffff,449999.5
8744c1716ffffff,357500
8744c1718ffffff,402500
8744c1719ffffff,518000
8744c171affffff,450000
8744c171bffffff,450065
8744c171cffffff,385000
8744c171dffffff,480500
8744c171effffff,415000
8744c1720ffffff,292000
8744c1721ffffff,387950
8744c1722ffffff,435345
8744c1723ffffff,410000
8744c1724ffffff,541540
8744c1725ffffff,550000
8744c1726ffffff,477500
8744c1728ffffff,391000
8744c1729ffffff,422874
8744c172affffff,445000
8744c172bffffff,399057.5
8744c172cffffff,350000
8744c172dffffff,380000
8744c172effffff,355000
8744c1730ffffff,330000
8744c1731ffffff,352500
8744c1732ffffff,662059
8744c1733ffffff,467500
8744c1734ffffff,126500
8744c1735ffffff,460000
8744c1736ffffff,329950
8744c1740ffffff,382750
8744c1741ffffff,365000
8744c1742ffffff,300000
8744c1743ffffff,265000
8744c1744ffffff,381000
8744c1745ffffff,363000
8744c1746ffffff,350000
8744c1748ffffff,418300
8744c1749ffffff,420000
8744c174affffff,415000
8744c174bffffff,445000
8744c174cffffff,384900
8744c174dffffff,410000
8744c174effffff,410000
8744c1750ffffff,496840
8744c1751ffffff,410000
8744c1752ffffff,448770
8744c1753ffffff,513840
8744c1754ffffff,402000
8744c1755ffffff,397950
8744c1756ffffff,387395
8744c1758ffffff,415000
8744c1759ffffff,455000
8744c175affffff,412500
8744c175bffffff,460000
8744c175cffffff,369000
8744c175dffffff,389000
8744c175effffff,391000
8744c1760ffffff,459450
8744c1761ffffff,350000
8744c1762ffffff,487245
8744c1763ffffff,380000
8744c1764ffffff,682500
8744c1765ffffff,400000
8744c1766ffffff,422500
8744c1768ffffff,344500
8744c1769ffffff,380000
8744c176affffff,393570
8744c176bffffff,414000
8744c176cffffff,360000
8744c176dffffff,339900
8744c176effffff,340000
8744c1770ffffff,458000
8744c1771ffffff,376925
8744c1772ffffff,484440
8744c1773ffffff,367500
8744c1774ffffff,490000
8744c1775ffffff,472450
8744c1776ffffff,446207.5
8744c1780ffffff,395000
8744c1782ffffff,425000
8744c1783ffffff,364500
8744c1784ffffff,324000
8744c1785ffffff,454900
8744c1786ffffff,775000
8744c1788ffffff,336900
8744c1789ffffff,297900
8744c178affffff,295000
8744c178bffffff,447000
8744c178cffffff,305000
8744c178dffffff,347750
8744c178effffff,328750
8744c1790ffffff,
8744c1791ffffff,150000
8744c1792ffffff,450000
8744c1793ffffff,550000
8744c1794ffffff,330000
8744c1795ffffff,479900
8744c1796ffffff,
8744c1798ffffff,339500
8744c1799ffffff,359600
8744c179affffff,422650
8744c179bffffff,583615
8744c179cffffff,299900
8744c179dffffff,296050
8744c179effffff,375000
8744c17a0ffffff,379500
8744c17a1ffffff,290000
8744c17a2ffffff,255000
8744c17a3ffffff,315300
8744c17a4ffffff,458900
8744c17a5ffffff,415000
8744c17a6ffffff,257500
8744c17a8ffffff,667000
8744c17a9ffffff,476000
8744c17aaffffff,450000
8744c17abffffff,310000
8744c17acffffff,474950
8744c17adffffff,337000
8744c17aeffffff,504518
8744c17b0ffffff,298250
8744c17b1ffffff,545000
8744c17b2ffffff,350500
8744c17b3ffffff,365000
8744c17b4ffffff,324500
8744c17b5ffffff,311000
8744c17b6ffffff,379900
8744c1a00ffffff,239900
8744c1a01ffffff,337000
8744c1a02ffffff,211000
8744c1a03ffffff,344990
8744c1a04ffffff,310000
8744c1a05ffffff,472500
8744c1a06ffffff,384995
8744c1a08ffffff,45900
8744c1a0affffff,1000000
8744c1a0cffffff,310000
8744c1a0effffff,647500
8744c1a10ffffff,212000
8744c1a11ffffff,241000
8744c1a12ffffff,248000
8744c1a13ffffff,277000
8744c1a14ffffff,335100
8744c1a15ffffff,299945
8744c1a16ffffff,265000
8744c1a18ffffff,271000
8744c1a19ffffff,205025
8744c1a1affffff,230000
8744c1a1bffffff,200000
8744c1a1cffffff,300000
8744c1a1dffffff,264500
8744c1a1effffff,343705
8744c1a20ffffff,427000
8744c1a21ffffff,413500
8744c1a22ffffff,479391
8744c1a23ffffff,370400
8744c1a24ffffff,340000
8744c1a25ffffff,326300
8744c1a26ffffff,302500
8744c1a28ffffff,1469500
8744c1a2affffff,375500
8744c1a2bffffff,455000
8744c1a2cffffff,362100
8744c1a2dffffff,298250
8744c1a2effffff,469000
8744c1a30ffffff,283000
8744c1a31ffffff,355000
8744c1a32ffffff,374914
8744c1a33ffffff,325000
8744c1a34ffffff,285000
8744c1a35ffffff,335716.5
8744c1a36ffffff,217450
8744c1a80ffffff,560000
8744c1a81ffffff,330000
8744c1a82ffffff,525000
8744c1a83ffffff,595000
8744c1a84ffffff,300000
8744c1a85ffffff,312500
